date,value,item
1976-11-01,0.629,"Gasoline, unleaded regular, per gallon/3.785 liters"
1977-11-01,0.664,"Gasoline, unleaded regular, per gallon/3.785 liters"
1978-11-01,0.695,"Gasoline, unleaded regular, per gallon/3.785 liters"
1979-11-01,1.041,"Gasoline, unleaded regular, per gallon/3.785 liters"
1980-11-01,1.25,"Gasoline, unleaded regular, per gallon/3.785 liters"
1981-11-01,1.369,"Gasoline, unleaded regular, per gallon/3.785 liters"
1982-11-01,1.283,"Gasoline, unleaded regular, per gallon/3.785 liters"
1983-11-01,1.241,"Gasoline, unleaded regular, per gallon/3.785 liters"
1984-11-01,1.207,"Gasoline, unleaded regular, per gallon/3.785 liters"
1985-11-01,1.207,"Gasoline, unleaded regular, per gallon/3.785 liters"
1986-11-01,0.821,"Gasoline, unleaded regular, per gallon/3.785 liters"
1987-11-01,0.976,"Gasoline, unleaded regular, per gallon/3.785 liters"
1988-11-01,0.949,"Gasoline, unleaded regular, per gallon/3.785 liters"
1989-11-01,0.999,"Gasoline, unleaded regular, per gallon/3.785 liters"
1990-11-01,1.377,"Gasoline, unleaded regular, per gallon/3.785 liters"
1991-11-01,1.134,"Gasoline, unleaded regular, per gallon/3.785 liters"
1992-11-01,1.159,"Gasoline, unleaded regular, per gallon/3.785 liters"
1993-11-01,1.113,"Gasoline, unleaded regular, per gallon/3.785 liters"
1994-11-01,1.163,"Gasoline, unleaded regular, per gallon/3.785 liters"
1995-11-01,1.101,"Gasoline, unleaded regular, per gallon/3.785 liters"
1996-11-01,1.25,"Gasoline, unleaded regular, per gallon/3.785 liters"
1997-11-01,1.213,"Gasoline, unleaded regular, per gallon/3.785 liters"
1998-11-01,1.028,"Gasoline, unleaded regular, per gallon/3.785 liters"
1999-11-01,1.264,"Gasoline, unleaded regular, per gallon/3.785 liters"
2000-11-01,1.555,"Gasoline, unleaded regular, per gallon/3.785 liters"
2001-11-01,1.263,"Gasoline, unleaded regular, per gallon/3.785 liters"
2002-11-01,1.448,"Gasoline, unleaded regular, per gallon/3.785 liters"
2003-11-01,1.535,"Gasoline, unleaded regular, per gallon/3.785 liters"
2004-11-01,2.01,"Gasoline, unleaded regular, per gallon/3.785 liters"
2005-11-01,2.343,"Gasoline, unleaded regular, per gallon/3.785 liters"
2006-11-01,2.241,"Gasoline, unleaded regular, per gallon/3.785 liters"
2007-11-01,3.069,"Gasoline, unleaded regular, per gallon/3.785 liters"
2008-11-01,2.151,"Gasoline, unleaded regular, per gallon/3.785 liters"
2009-11-01,2.66,"Gasoline, unleaded regular, per gallon/3.785 liters"
2010-11-01,2.852,"Gasoline, unleaded regular, per gallon/3.785 liters"
2011-11-01,3.423,"Gasoline, unleaded regular, per gallon/3.785 liters"
2012-11-01,3.488,"Gasoline, unleaded regular, per gallon/3.785 liters"
2013-11-01,3.251,"Gasoline, unleaded regular, per gallon/3.785 liters"
2014-11-01,2.887,"Gasoline, unleaded regular, per gallon/3.785 liters"
2015-11-01,2.185,"Gasoline, unleaded regular, per gallon/3.785 liters"
2016-11-01,2.187,"Gasoline, unleaded regular, per gallon/3.785 liters"
2017-11-01,2.548,"Gasoline, unleaded regular, per gallon/3.785 liters"
2018-11-01,2.671,"Gasoline, unleaded regular, per gallon/3.785 liters"
2019-11-01,2.62,"Gasoline, unleaded regular, per gallon/3.785 liters"
2020-11-01,,"Gasoline, unleaded regular, per gallon/3.785 liters"
1976-12-01,0.626,"Gasoline, unleaded regular, per gallon/3.785 liters"
1977-12-01,0.665,"Gasoline, unleaded regular, per gallon/3.785 liters"
1978-12-01,0.705,"Gasoline, unleaded regular, per gallon/3.785 liters"
1979-12-01,1.065,"Gasoline, unleaded regular, per gallon/3.785 liters"
1980-12-01,1.258,"Gasoline, unleaded regular, per gallon/3.785 liters"
1981-12-01,1.365,"Gasoline, unleaded regular, per gallon/3.785 liters"
1982-12-01,1.26,"Gasoline, unleaded regular, per gallon/3.785 liters"
1983-12-01,1.231,"Gasoline, unleaded regular, per gallon/3.785 liters"
1984-12-01,1.193,"Gasoline, unleaded regular, per gallon/3.785 liters"
1985-12-01,1.208,"Gasoline, unleaded regular, per gallon/3.785 liters"
1986-12-01,0.823,"Gasoline, unleaded regular, per gallon/3.785 liters"
1987-12-01,0.961,"Gasoline, unleaded regular, per gallon/3.785 liters"
1988-12-01,0.93,"Gasoline, unleaded regular, per gallon/3.785 liters"
1989-12-01,0.98,"Gasoline, unleaded regular, per gallon/3.785 liters"
1990-12-01,1.354,"Gasoline, unleaded regular, per gallon/3.785 liters"
1991-12-01,1.123,"Gasoline, unleaded regular, per gallon/3.785 liters"
1992-12-01,1.136,"Gasoline, unleaded regular, per gallon/3.785 liters"
1993-12-01,1.07,"Gasoline, unleaded regular, per gallon/3.785 liters"
1994-12-01,1.143,"Gasoline, unleaded regular, per gallon/3.785 liters"
1995-12-01,1.101,"Gasoline, unleaded regular, per gallon/3.785 liters"
1996-12-01,1.26,"Gasoline, unleaded regular, per gallon/3.785 liters"
1997-12-01,1.177,"Gasoline, unleaded regular, per gallon/3.785 liters"
1998-12-01,0.986,"Gasoline, unleaded regular, per gallon/3.785 liters"
1999-12-01,1.298,"Gasoline, unleaded regular, per gallon/3.785 liters"
2000-12-01,1.489,"Gasoline, unleaded regular, per gallon/3.785 liters"
2001-12-01,1.131,"Gasoline, unleaded regular, per gallon/3.785 liters"
2002-12-01,1.394,"Gasoline, unleaded regular, per gallon/3.785 liters"
2003-12-01,1.494,"Gasoline, unleaded regular, per gallon/3.785 liters"
2004-12-01,1.882,"Gasoline, unleaded regular, per gallon/3.785 liters"
2005-12-01,2.186,"Gasoline, unleaded regular, per gallon/3.785 liters"
2006-12-01,2.334,"Gasoline, unleaded regular, per gallon/3.785 liters"
2007-12-01,3.02,"Gasoline, unleaded regular, per gallon/3.785 liters"
2008-12-01,1.689,"Gasoline, unleaded regular, per gallon/3.785 liters"
2009-12-01,2.621,"Gasoline, unleaded regular, per gallon/3.785 liters"
2010-12-01,2.985,"Gasoline, unleaded regular, per gallon/3.785 liters"
2011-12-01,3.278,"Gasoline, unleaded regular, per gallon/3.785 liters"
2012-12-01,3.331,"Gasoline, unleaded regular, per gallon/3.785 liters"
2013-12-01,3.277,"Gasoline, unleaded regular, per gallon/3.785 liters"
2014-12-01,2.56,"Gasoline, unleaded regular, per gallon/3.785 liters"
2015-12-01,2.06,"Gasoline, unleaded regular, per gallon/3.785 liters"
2016-12-01,2.23,"Gasoline, unleaded regular, per gallon/3.785 liters"
2017-12-01,2.459,"Gasoline, unleaded regular, per gallon/3.785 liters"
2018-12-01,2.414,"Gasoline, unleaded regular, per gallon/3.785 liters"
2019-12-01,2.587,"Gasoline, unleaded regular, per gallon/3.785 liters"
2020-12-01,,"Gasoline, unleaded regular, per gallon/3.785 liters"
1980-01-01,0.203,"Flour, white, all purpose, per lb. (453.6 gm)"
1981-01-01,0.217,"Flour, white, all purpose, per lb. (453.6 gm)"
1982-01-01,0.224,"Flour, white, all purpose, per lb. (453.6 gm)"
1983-01-01,0.217,"Flour, white, all purpose, per lb. (453.6 gm)"
1984-01-01,0.213,"Flour, white, all purpose, per lb. (453.6 gm)"
1985-01-01,0.212,"Flour, white, all purpose, per lb. (453.6 gm)"
1986-01-01,0.207,"Flour, white, all purpose, per lb. (453.6 gm)"
1987-01-01,0.202,"Flour, white, all purpose, per lb. (453.6 gm)"
1988-01-01,0.202,"Flour, white, all purpose, per lb. (453.6 gm)"
1989-01-01,0.228,"Flour, white, all purpose, per lb. (453.6 gm)"
1990-01-01,0.253,"Flour, white, all purpose, per lb. (453.6 gm)"
1991-01-01,0.244,"Flour, white, all purpose, per lb. (453.6 gm)"
1992-01-01,0.241,"Flour, white, all purpose, per lb. (453.6 gm)"
1993-01-01,0.242,"Flour, white, all purpose, per lb. (453.6 gm)"
1994-01-01,0.233,"Flour, white, all purpose, per lb. (453.6 gm)"
1995-01-01,0.238,"Flour, white, all purpose, per lb. (453.6 gm)"
1996-01-01,0.262,"Flour, white, all purpose, per lb. (453.6 gm)"
1997-01-01,0.309,"Flour, white, all purpose, per lb. (453.6 gm)"
1998-01-01,0.299,"Flour, white, all purpose, per lb. (453.6 gm)"
1999-01-01,0.297,"Flour, white, all purpose, per lb. (453.6 gm)"
2000-01-01,0.286,"Flour, white, all purpose, per lb. (453.6 gm)"
2001-01-01,0.304,"Flour, white, all purpose, per lb. (453.6 gm)"
2002-01-01,0.319,"Flour, white, all purpose, per lb. (453.6 gm)"
2003-01-01,0.316,"Flour, white, all purpose, per lb. (453.6 gm)"
2004-01-01,0.307,"Flour, white, all purpose, per lb. (453.6 gm)"
2005-01-01,0.325,"Flour, white, all purpose, per lb. (453.6 gm)"
2006-01-01,0.328,"Flour, white, all purpose, per lb. (453.6 gm)"
2007-01-01,0.346,"Flour, white, all purpose, per lb. (453.6 gm)"
2008-01-01,0.421,"Flour, white, all purpose, per lb. (453.6 gm)"
2009-01-01,0.517,"Flour, white, all purpose, per lb. (453.6 gm)"
2010-01-01,0.491,"Flour, white, all purpose, per lb. (453.6 gm)"
2011-01-01,0.477,"Flour, white, all purpose, per lb. (453.6 gm)"
2012-01-01,0.528,"Flour, white, all purpose, per lb. (453.6 gm)"
2013-01-01,0.524,"Flour, white, all purpose, per lb. (453.6 gm)"
2014-01-01,0.543,"Flour, white, all purpose, per lb. (453.6 gm)"
2015-01-01,0.545,"Flour, white, all purpose, per lb. (453.6 gm)"
2016-01-01,0.522,"Flour, white, all purpose, per lb. (453.6 gm)"
2017-01-01,0.53,"Flour, white, all purpose, per lb. (453.6 gm)"
2018-01-01,0.471,"Flour, white, all purpose, per lb. (453.6 gm)"
2019-01-01,0.439,"Flour, white, all purpose, per lb. (453.6 gm)"
2020-01-01,0.438,"Flour, white, all purpose, per lb. (453.6 gm)"
1980-02-01,0.205,"Flour, white, all purpose, per lb. (453.6 gm)"
1981-02-01,0.222,"Flour, white, all purpose, per lb. (453.6 gm)"
1982-02-01,0.226,"Flour, white, all purpose, per lb. (453.6 gm)"
1983-02-01,0.214,"Flour, white, all purpose, per lb. (453.6 gm)"
1984-02-01,0.216,"Flour, white, all purpose, per lb. (453.6 gm)"
1985-02-01,0.213,"Flour, white, all purpose, per lb. (453.6 gm)"
1986-02-01,0.209,"Flour, white, all purpose, per lb. (453.6 gm)"
1987-02-01,0.211,"Flour, white, all purpose, per lb. (453.6 gm)"
1988-02-01,0.199,"Flour, white, all purpose, per lb. (453.6 gm)"
1989-02-01,0.233,"Flour, white, all purpose, per lb. (453.6 gm)"
1990-02-01,0.249,"Flour, white, all purpose, per lb. (453.6 gm)"
1991-02-01,0.235,"Flour, white, all purpose, per lb. (453.6 gm)"
1992-02-01,0.244,"Flour, white, all purpose, per lb. (453.6 gm)"
1993-02-01,0.242,"Flour, white, all purpose, per lb. (453.6 gm)"
1994-02-01,0.23,"Flour, white, all purpose, per lb. (453.6 gm)"
1995-02-01,0.242,"Flour, white, all purpose, per lb. (453.6 gm)"
1996-02-01,0.262,"Flour, white, all purpose, per lb. (453.6 gm)"
1997-02-01,0.308,"Flour, white, all purpose, per lb. (453.6 gm)"
1998-02-01,0.297,"Flour, white, all purpose, per lb. (453.6 gm)"
1999-02-01,0.293,"Flour, white, all purpose, per lb. (453.6 gm)"
2000-02-01,0.267,"Flour, white, all purpose, per lb. (453.6 gm)"
2001-02-01,0.307,"Flour, white, all purpose, per lb. (453.6 gm)"
2002-02-01,0.318,"Flour, white, all purpose, per lb. (453.6 gm)"
2003-02-01,0.299,"Flour, white, all purpose, per lb. (453.6 gm)"
2004-02-01,0.302,"Flour, white, all purpose, per lb. (453.6 gm)"
2005-02-01,0.326,"Flour, white, all purpose, per lb. (453.6 gm)"
2006-02-01,0.326,"Flour, white, all purpose, per lb. (453.6 gm)"
2007-02-01,0.356,"Flour, white, all purpose, per lb. (453.6 gm)"
2008-02-01,0.455,"Flour, white, all purpose, per lb. (453.6 gm)"
2009-02-01,0.509,"Flour, white, all purpose, per lb. (453.6 gm)"
2010-02-01,0.496,"Flour, white, all purpose, per lb. (453.6 gm)"
2011-02-01,0.494,"Flour, white, all purpose, per lb. (453.6 gm)"
2012-02-01,0.528,"Flour, white, all purpose, per lb. (453.6 gm)"
2013-02-01,0.524,"Flour, white, all purpose, per lb. (453.6 gm)"
2014-02-01,0.555,"Flour, white, all purpose, per lb. (453.6 gm)"
2015-02-01,0.525,"Flour, white, all purpose, per lb. (453.6 gm)"
2016-02-01,0.522,"Flour, white, all purpose, per lb. (453.6 gm)"
2017-02-01,0.526,"Flour, white, all purpose, per lb. (453.6 gm)"
2018-02-01,0.47,"Flour, white, all purpose, per lb. (453.6 gm)"
2019-02-01,0.443,"Flour, white, all purpose, per lb. (453.6 gm)"
2020-02-01,0.438,"Flour, white, all purpose, per lb. (453.6 gm)"
1980-03-01,0.211,"Flour, white, all purpose, per lb. (453.6 gm)"
1981-03-01,0.224,"Flour, white, all purpose, per lb. (453.6 gm)"
1982-03-01,0.223,"Flour, white, all purpose, per lb. (453.6 gm)"
1983-03-01,0.211,"Flour, white, all purpose, per lb. (453.6 gm)"
1984-03-01,0.216,"Flour, white, all purpose, per lb. (453.6 gm)"
1985-03-01,0.212,"Flour, white, all purpose, per lb. (453.6 gm)"
1986-03-01,0.208,"Flour, white, all purpose, per lb. (453.6 gm)"
1987-03-01,0.202,"Flour, white, all purpose, per lb. (453.6 gm)"
1988-03-01,0.202,"Flour, white, all purpose, per lb. (453.6 gm)"
1989-03-01,0.234,"Flour, white, all purpose, per lb. (453.6 gm)"
1990-03-01,0.252,"Flour, white, all purpose, per lb. (453.6 gm)"
1991-03-01,0.235,"Flour, white, all purpose, per lb. (453.6 gm)"
1992-03-01,0.239,"Flour, white, all purpose, per lb. (453.6 gm)"
1993-03-01,0.238,"Flour, white, all purpose, per lb. (453.6 gm)"
1994-03-01,0.226,"Flour, white, all purpose, per lb. (453.6 gm)"
1995-03-01,0.242,"Flour, white, all purpose, per lb. (453.6 gm)"
1996-03-01,0.274,"Flour, white, all purpose, per lb. (453.6 gm)"
1997-03-01,0.305,"Flour, white, all purpose, per lb. (453.6 gm)"
1998-03-01,0.302,"Flour, white, all purpose, per lb. (453.6 gm)"
1999-03-01,0.289,"Flour, white, all purpose, per lb. (453.6 gm)"
2000-03-01,0.285,"Flour, white, all purpose, per lb. (453.6 gm)"
2001-03-01,0.312,"Flour, white, all purpose, per lb. (453.6 gm)"
2002-03-01,0.31,"Flour, white, all purpose, per lb. (453.6 gm)"
2003-03-01,0.319,"Flour, white, all purpose, per lb. (453.6 gm)"
2004-03-01,0.3,"Flour, white, all purpose, per lb. (453.6 gm)"
2005-03-01,0.326,"Flour, white, all purpose, per lb. (453.6 gm)"
2006-03-01,0.326,"Flour, white, all purpose, per lb. (453.6 gm)"
2007-03-01,0.357,"Flour, white, all purpose, per lb. (453.6 gm)"
2008-03-01,0.489,"Flour, white, all purpose, per lb. (453.6 gm)"
2009-03-01,0.503,"Flour, white, all purpose, per lb. (453.6 gm)"
2010-03-01,0.479,"Flour, white, all purpose, per lb. (453.6 gm)"
2011-03-01,0.508,"Flour, white, all purpose, per lb. (453.6 gm)"
2012-03-01,0.519,"Flour, white, all purpose, per lb. (453.6 gm)"
2013-03-01,0.499,"Flour, white, all purpose, per lb. (453.6 gm)"
2014-03-01,0.551,"Flour, white, all purpose, per lb. (453.6 gm)"
2015-03-01,0.518,"Flour, white, all purpose, per lb. (453.6 gm)"
2016-03-01,0.512,"Flour, white, all purpose, per lb. (453.6 gm)"
2017-03-01,0.531,"Flour, white, all purpose, per lb. (453.6 gm)"
2018-03-01,0.468,"Flour, white, all purpose, per lb. (453.6 gm)"
2019-03-01,0.445,"Flour, white, all purpose, per lb. (453.6 gm)"
2020-03-01,0.442,"Flour, white, all purpose, per lb. (453.6 gm)"
1980-04-01,0.206,"Flour, white, all purpose, per lb. (453.6 gm)"
1981-04-01,0.225,"Flour, white, all purpose, per lb. (453.6 gm)"
1982-04-01,0.22,"Flour, white, all purpose, per lb. (453.6 gm)"
1983-04-01,0.213,"Flour, white, all purpose, per lb. (453.6 gm)"
1984-04-01,0.215,"Flour, white, all purpose, per lb. (453.6 gm)"
1985-04-01,0.211,"Flour, white, all purpose, per lb. (453.6 gm)"
1986-04-01,0.206,"Flour, white, all purpose, per lb. (453.6 gm)"
1987-04-01,0.202,"Flour, white, all purpose, per lb. (453.6 gm)"
1988-04-01,0.199,"Flour, white, all purpose, per lb. (453.6 gm)"
1989-04-01,0.238,"Flour, white, all purpose, per lb. (453.6 gm)"
1990-04-01,0.251,"Flour, white, all purpose, per lb. (453.6 gm)"
1991-04-01,0.237,"Flour, white, all purpose, per lb. (453.6 gm)"
1992-04-01,0.238,"Flour, white, all purpose, per lb. (453.6 gm)"
1993-04-01,0.23,"Flour, white, all purpose, per lb. (453.6 gm)"
1994-04-01,0.226,"Flour, white, all purpose, per lb. (453.6 gm)"
1995-04-01,0.236,"Flour, white, all purpose, per lb. (453.6 gm)"
1996-04-01,0.266,"Flour, white, all purpose, per lb. (453.6 gm)"
1997-04-01,0.304,"Flour, white, all purpose, per lb. (453.6 gm)"
1998-04-01,0.298,"Flour, white, all purpose, per lb. (453.6 gm)"
1999-04-01,0.283,"Flour, white, all purpose, per lb. (453.6 gm)"
2000-04-01,0.283,"Flour, white, all purpose, per lb. (453.6 gm)"
2001-04-01,0.276,"Flour, white, all purpose, per lb. (453.6 gm)"
2002-04-01,0.307,"Flour, white, all purpose, per lb. (453.6 gm)"
2003-04-01,0.318,"Flour, white, all purpose, per lb. (453.6 gm)"
2004-04-01,0.283,"Flour, white, all purpose, per lb. (453.6 gm)"
2005-04-01,0.322,"Flour, white, all purpose, per lb. (453.6 gm)"
2006-04-01,0.32,"Flour, white, all purpose, per lb. (453.6 gm)"
2007-04-01,0.354,"Flour, white, all purpose, per lb. (453.6 gm)"
2008-04-01,0.518,"Flour, white, all purpose, per lb. (453.6 gm)"
2009-04-01,0.485,"Flour, white, all purpose, per lb. (453.6 gm)"
2010-04-01,0.473,"Flour, white, all purpose, per lb. (453.6 gm)"
2011-04-01,0.5,"Flour, white, all purpose, per lb. (453.6 gm)"
2012-04-01,0.515,"Flour, white, all purpose, per lb. (453.6 gm)"
2013-04-01,0.522,"Flour, white, all purpose, per lb. (453.6 gm)"
2014-04-01,0.547,"Flour, white, all purpose, per lb. (453.6 gm)"
2015-04-01,0.509,"Flour, white, all purpose, per lb. (453.6 gm)"
2016-04-01,0.521,"Flour, white, all purpose, per lb. (453.6 gm)"
2017-04-01,0.516,"Flour, white, all purpose, per lb. (453.6 gm)"
2018-04-01,0.472,"Flour, white, all purpose, per lb. (453.6 gm)"
2019-04-01,0.434,"Flour, white, all purpose, per lb. (453.6 gm)"
2020-04-01,,"Flour, white, all purpose, per lb. (453.6 gm)"
1980-05-01,0.207,"Flour, white, all purpose, per lb. (453.6 gm)"
1981-05-01,0.227,"Flour, white, all purpose, per lb. (453.6 gm)"
1982-05-01,0.228,"Flour, white, all purpose, per lb. (453.6 gm)"
1983-05-01,0.216,"Flour, white, all purpose, per lb. (453.6 gm)"
1984-05-01,0.215,"Flour, white, all purpose, per lb. (453.6 gm)"
1985-05-01,0.215,"Flour, white, all purpose, per lb. (453.6 gm)"
1986-05-01,0.211,"Flour, white, all purpose, per lb. (453.6 gm)"
1987-05-01,0.208,"Flour, white, all purpose, per lb. (453.6 gm)"
1988-05-01,0.208,"Flour, white, all purpose, per lb. (453.6 gm)"
1989-05-01,0.241,"Flour, white, all purpose, per lb. (453.6 gm)"
1990-05-01,0.254,"Flour, white, all purpose, per lb. (453.6 gm)"
1991-05-01,0.235,"Flour, white, all purpose, per lb. (453.6 gm)"
1992-05-01,0.245,"Flour, white, all purpose, per lb. (453.6 gm)"
1993-05-01,0.239,"Flour, white, all purpose, per lb. (453.6 gm)"
1994-05-01,0.229,"Flour, white, all purpose, per lb. (453.6 gm)"
1995-05-01,0.244,"Flour, white, all purpose, per lb. (453.6 gm)"
1996-05-01,0.281,"Flour, white, all purpose, per lb. (453.6 gm)"
1997-05-01,0.31,"Flour, white, all purpose, per lb. (453.6 gm)"
1998-05-01,0.308,"Flour, white, all purpose, per lb. (453.6 gm)"
1999-05-01,0.306,"Flour, white, all purpose, per lb. (453.6 gm)"
2000-05-01,0.302,"Flour, white, all purpose, per lb. (453.6 gm)"
2001-05-01,0.31,"Flour, white, all purpose, per lb. (453.6 gm)"
2002-05-01,0.323,"Flour, white, all purpose, per lb. (453.6 gm)"
2003-05-01,0.327,"Flour, white, all purpose, per lb. (453.6 gm)"
2004-05-01,0.297,"Flour, white, all purpose, per lb. (453.6 gm)"
2005-05-01,0.329,"Flour, white, all purpose, per lb. (453.6 gm)"
2006-05-01,0.331,"Flour, white, all purpose, per lb. (453.6 gm)"
2007-05-01,0.351,"Flour, white, all purpose, per lb. (453.6 gm)"
2008-05-01,0.534,"Flour, white, all purpose, per lb. (453.6 gm)"
2009-05-01,0.515,"Flour, white, all purpose, per lb. (453.6 gm)"
2010-05-01,0.485,"Flour, white, all purpose, per lb. (453.6 gm)"
2011-05-01,0.521,"Flour, white, all purpose, per lb. (453.6 gm)"
2012-05-01,0.513,"Flour, white, all purpose, per lb. (453.6 gm)"
2013-05-01,0.53,"Flour, white, all purpose, per lb. (453.6 gm)"
2014-05-01,0.532,"Flour, white, all purpose, per lb. (453.6 gm)"
2015-05-01,0.52,"Flour, white, all purpose, per lb. (453.6 gm)"
2016-05-01,0.525,"Flour, white, all purpose, per lb. (453.6 gm)"
2017-05-01,0.517,"Flour, white, all purpose, per lb. (453.6 gm)"
2018-05-01,0.469,"Flour, white, all purpose, per lb. (453.6 gm)"
2019-05-01,0.454,"Flour, white, all purpose, per lb. (453.6 gm)"
2020-05-01,0.461,"Flour, white, all purpose, per lb. (453.6 gm)"
1980-06-01,0.21,"Flour, white, all purpose, per lb. (453.6 gm)"
1981-06-01,0.228,"Flour, white, all purpose, per lb. (453.6 gm)"
1982-06-01,0.227,"Flour, white, all purpose, per lb. (453.6 gm)"
1983-06-01,0.223,"Flour, white, all purpose, per lb. (453.6 gm)"
1984-06-01,0.217,"Flour, white, all purpose, per lb. (453.6 gm)"
1985-06-01,0.216,"Flour, white, all purpose, per lb. (453.6 gm)"
1986-06-01,0.214,"Flour, white, all purpose, per lb. (453.6 gm)"
1987-06-01,0.208,"Flour, white, all purpose, per lb. (453.6 gm)"
1988-06-01,0.21,"Flour, white, all purpose, per lb. (453.6 gm)"
1989-06-01,0.246,"Flour, white, all purpose, per lb. (453.6 gm)"
1990-06-01,0.259,"Flour, white, all purpose, per lb. (453.6 gm)"
1991-06-01,0.237,"Flour, white, all purpose, per lb. (453.6 gm)"
1992-06-01,0.244,"Flour, white, all purpose, per lb. (453.6 gm)"
1993-06-01,0.238,"Flour, white, all purpose, per lb. (453.6 gm)"
1994-06-01,0.236,"Flour, white, all purpose, per lb. (453.6 gm)"
1995-06-01,0.244,"Flour, white, all purpose, per lb. (453.6 gm)"
1996-06-01,0.297,"Flour, white, all purpose, per lb. (453.6 gm)"
1997-06-01,0.31,"Flour, white, all purpose, per lb. (453.6 gm)"
1998-06-01,0.305,"Flour, white, all purpose, per lb. (453.6 gm)"
1999-06-01,0.303,"Flour, white, all purpose, per lb. (453.6 gm)"
2000-06-01,0.305,"Flour, white, all purpose, per lb. (453.6 gm)"
2001-06-01,0.313,"Flour, white, all purpose, per lb. (453.6 gm)"
2002-06-01,0.325,"Flour, white, all purpose, per lb. (453.6 gm)"
2003-06-01,0.327,"Flour, white, all purpose, per lb. (453.6 gm)"
2004-06-01,0.312,"Flour, white, all purpose, per lb. (453.6 gm)"
2005-06-01,0.337,"Flour, white, all purpose, per lb. (453.6 gm)"
2006-06-01,0.336,"Flour, white, all purpose, per lb. (453.6 gm)"
2007-06-01,0.35,"Flour, white, all purpose, per lb. (453.6 gm)"
2008-06-01,0.529,"Flour, white, all purpose, per lb. (453.6 gm)"
2009-06-01,0.516,"Flour, white, all purpose, per lb. (453.6 gm)"
2010-06-01,0.484,"Flour, white, all purpose, per lb. (453.6 gm)"
2011-06-01,0.528,"Flour, white, all purpose, per lb. (453.6 gm)"
2012-06-01,0.519,"Flour, white, all purpose, per lb. (453.6 gm)"
2013-06-01,0.533,"Flour, white, all purpose, per lb. (453.6 gm)"
2014-06-01,0.532,"Flour, white, all purpose, per lb. (453.6 gm)"
2015-06-01,0.519,"Flour, white, all purpose, per lb. (453.6 gm)"
2016-06-01,0.529,"Flour, white, all purpose, per lb. (453.6 gm)"
2017-06-01,0.507,"Flour, white, all purpose, per lb. (453.6 gm)"
2018-06-01,0.469,"Flour, white, all purpose, per lb. (453.6 gm)"
2019-06-01,0.448,"Flour, white, all purpose, per lb. (453.6 gm)"
2020-06-01,0.468,"Flour, white, all purpose, per lb. (453.6 gm)"
1980-07-01,0.214,"Flour, white, all purpose, per lb. (453.6 gm)"
1981-07-01,0.228,"Flour, white, all purpose, per lb. (453.6 gm)"
1982-07-01,0.232,"Flour, white, all purpose, per lb. (453.6 gm)"
1983-07-01,0.223,"Flour, white, all purpose, per lb. (453.6 gm)"
1984-07-01,0.219,"Flour, white, all purpose, per lb. (453.6 gm)"
1985-07-01,0.216,"Flour, white, all purpose, per lb. (453.6 gm)"
1986-07-01,0.214,"Flour, white, all purpose, per lb. (453.6 gm)"
1987-07-01,0.213,"Flour, white, all purpose, per lb. (453.6 gm)"
1988-07-01,0.215,"Flour, white, all purpose, per lb. (453.6 gm)"
1989-07-01,0.254,"Flour, white, all purpose, per lb. (453.6 gm)"
1990-07-01,0.26,"Flour, white, all purpose, per lb. (453.6 gm)"
1991-07-01,0.239,"Flour, white, all purpose, per lb. (453.6 gm)"
1992-07-01,0.252,"Flour, white, all purpose, per lb. (453.6 gm)"
1993-07-01,0.237,"Flour, white, all purpose, per lb. (453.6 gm)"
1994-07-01,0.236,"Flour, white, all purpose, per lb. (453.6 gm)"
1995-07-01,0.248,"Flour, white, all purpose, per lb. (453.6 gm)"
1996-07-01,0.308,"Flour, white, all purpose, per lb. (453.6 gm)"
1997-07-01,0.309,"Flour, white, all purpose, per lb. (453.6 gm)"
1998-07-01,0.307,"Flour, white, all purpose, per lb. (453.6 gm)"
1999-07-01,0.308,"Flour, white, all purpose, per lb. (453.6 gm)"
2000-07-01,0.305,"Flour, white, all purpose, per lb. (453.6 gm)"
2001-07-01,0.315,"Flour, white, all purpose, per lb. (453.6 gm)"
2002-07-01,0.32,"Flour, white, all purpose, per lb. (453.6 gm)"
2003-07-01,0.328,"Flour, white, all purpose, per lb. (453.6 gm)"
2004-07-01,0.324,"Flour, white, all purpose, per lb. (453.6 gm)"
2005-07-01,0.34,"Flour, white, all purpose, per lb. (453.6 gm)"
2006-07-01,0.339,"Flour, white, all purpose, per lb. (453.6 gm)"
2007-07-01,0.353,"Flour, white, all purpose, per lb. (453.6 gm)"
2008-07-01,0.544,"Flour, white, all purpose, per lb. (453.6 gm)"
2009-07-01,0.519,"Flour, white, all purpose, per lb. (453.6 gm)"
2010-07-01,0.484,"Flour, white, all purpose, per lb. (453.6 gm)"
2011-07-01,0.533,"Flour, white, all purpose, per lb. (453.6 gm)"
2012-07-01,0.516,"Flour, white, all purpose, per lb. (453.6 gm)"
2013-07-01,0.53,"Flour, white, all purpose, per lb. (453.6 gm)"
2014-07-01,0.527,"Flour, white, all purpose, per lb. (453.6 gm)"
2015-07-01,0.515,"Flour, white, all purpose, per lb. (453.6 gm)"
2016-07-01,0.543,"Flour, white, all purpose, per lb. (453.6 gm)"
2017-07-01,0.512,"Flour, white, all purpose, per lb. (453.6 gm)"
2018-07-01,0.468,"Flour, white, all purpose, per lb. (453.6 gm)"
2019-07-01,0.454,"Flour, white, all purpose, per lb. (453.6 gm)"
